Plot_ID,Region,Crop_Type,Soil_Type,Fertilizer_Used,Irrigation_Water_Liters,Pesticide_Use_Kg,Crop_Yield_MT,Seasonal_Temp_C,Rainfall_mm,Humidity_Pct,Pest_Infestation_Level,Farm_Size_Acres
PLOT_1014,NORTH,Soybeans,Silt,no,39630.24080915834,37.87822946784801,1154.71 MT,20.74699158525811,2492.934438492448,66.5 %,?,988.6528005596989
PLOT_1015,South,Rice,Unknown, Y ,26325.90235008136,25.451052605464024,1868.31 MT,26.443728822824692,2338.0206388329284,78.1%,?,561.9046691924991
PLOT_1016,East,Soybeans,Loamy, Y ,25078.353891071823,50.34589164218448,3800.17 MT,35.49263580848442,958.8949880605925,69.9%,High,1180.217203329884
PLOT_1017,South,Cotton,?,YES,42017.59239836095,36.37340078950884,1688.53 MT,20.815409615034756,786.8664553536851,91.9 %,Medium,947.2493837381613
PLOT_1018,East ,Wheat,Unknown, Y ,16205.839128653324,90.42931088173964,2457.04 MT,32.57568078953973,1417.4785106466538,38.2%,nan,931.790139401364
PLOT_1019,East,Soybeans,Clay, Y ,29892.092191684922,90.48459264541329,1486.27 MT,16.00014262780737,366.5018393814056,41.4 %,nan,901.188710678305
PLOT_1020,East ,Rice,Clay, Y ,28622.42487796757,67.73003031945481,711.91 MT,34.019150615812045,408.0711339421589,45.4 %,nan,193.4706023136547
PLOT_1021,East,Cotton,Clay,YES,48622.09292039927,102.24306593379013,414.3 MT,17.5518913890956,1594.9039391517501,76.4 %,nan,272.41860044681783
PLOT_1022,South,Soybeans,Loamy,Yes,9067.854827589868,110.16746487575602,1702.43 MT,14.593432190200573,1521.0111593718934,73.7 %,Low,564.8283057853437
PLOT_1023,East,Wheat,Loamy,Yes,67054.81970014723,77.47080717928414,512.03 MT,15.933083211969738,2587.809475329335,88.5%,High  ,327.84515470196703
PLOT_1024,East,Wheat,Unknown,yes,46740.756909214564,82.36689534542921,2355.91 MT,15.826020124219372,804.1441295684558,79.0 %,High,507.06055221583796
PLOT_1025, West ,Maize,Loamy,yes,54982.827738971086,40.36073872329565,7783.5 MT,26.411612140063717,930.733840611054,65.5 %,High,1067.829970258661
PLOT_1026,West,Maize,Loamy, Y ,57435.13668571689,116.85865008818998,4190.2 MT,37.033522598020674,605.4664452341451,94.5 %,Medium ,991.827366876934
PLOT_1027,West,Rice,Clay,yes,26152.794400032773,8.025755552816229,437.63 MT,12.54736246376018,2414.4717717209255,51.0 %,Medium,761.5972559987789
PLOT_1028,NORTH,Soybeans,Clay,YES,39748.239121249855,48.57530868035571,2975.13 MT,32.622602191789525,2100.0753000315144,85.0%,nan,1031.8726671875577
PLOT_1029,NORTH,Soybeans,?,Yes,76674.69264609471,95.225052693732,3421.67 MT,30.939086708891445,2200.263000777907,60.6 %,Low,943.7702809854403
PLOT_1030,Southwest,Maize,Loamy,no,62269.598087757935,15.011188708895155,948.56 MT,37.9206384585396,2381.2185229201446,73.9 %,Medium,523.3471442314552
PLOT_1031,Southwest,Soybeans,Loamy,Yes,77686.32251696209,27.896190928536576,1056.68 MT,17.81272193622103,1531.024970133136,78.6 %,nan,253.26220517918497
PLOT_1032,Southwest,Soybeans,Sandy,Yes,60715.330231117914,78.6607159828564,3249.8 MT,24.403515477920948,1365.1846807641282,73.0 %,Low,624.3282324110669
PLOT_1033, West ,Wheat,Clay,YES,17345.61061784732,74.99920893294474,829.59 MT,39.62647598219256,1093.3808157476371,43.4 %,Medium,887.4312257963319
PLOT_1034,NORTH,Maize,Loamy,yes,8904.727172195395,97.36603701636938,3478.21 MT,31.11979040433015,1675.7328822826748,61.6 %,High,532.1572244945677
PLOT_1035,East ,Cotton,Clay,no,47902.26919069444,106.57657988602148,1461.37 MT,22.4405892115711,1372.1263927771006,68.7 %,High,805.1247130939182
PLOT_1036,Southwest,Maize,Loamy,YES,31193.809257398327,21.07244731395864,612.67 MT,14.20519625136859,1366.022569862544,85.9 %,High  ,126.7780001548867
PLOT_1037,Southwest,Cotton,Loamy, Y ,24934.801170500938,7.297623721905256,523.24 MT,18.399520252818913,2458.0876933950626,61.6 %,LOW,901.3856126001131
PLOT_1038,South,Wheat,Clay, N ,65348.03572833173,91.20481495736327,912.3 MT,28.598895279660265,2564.070907128043,90.1 %,High  ,978.0656395732785
PLOT_1039,North,Rice,Clay,Yes,31891.488298228,42.6739744707949,4095.67 MT,32.98137432193644,2142.0898759915567,61.4%,?,852.6028590999413
PLOT_1040,East ,Soybeans,?, N ,28092.073699807097,83.2479892397442,1869.55 MT,13.981500379260591,2052.705703055589,67.9%,High  ,1161.2073512187433
PLOT_1041,Southwest,Wheat,Clay,YES,68599.0570808448,23.818073507778088,3648.02 MT,29.187112321409728,1881.2558640029783,82.8 %,nan,994.5826880908589
PLOT_1042,Southwest,Soybeans,Clay,YES,68317.83757297098,63.63000583324536,4290.27 MT,27.611240922840032,723.6684177504059,70.0 %,Medium ,1085.166067533698
PLOT_1043,Southwest,Rice,Sandy,YES,31083.8644693843,68.05309325792962,4078.86 MT,26.446574294102657,482.98809697022267,92.6 %,Medium,1121.281733897313
PLOT_1044,North,Rice,Loamy, N ,67269.90127493344,78.13472704665202,4511.19 MT,32.083939765824255,1904.134209004842,74.6 %,Medium ,964.5973703704632
PLOT_1045,North,Wheat,Sandy,YES,68659.16526528221,69.14625204132055,773.25 MT,36.79838704267078,1989.769000077296,66.4 %,LOW,813.9967277777015
PLOT_1046, West ,Rice,Loamy, Y ,36218.72066225464,66.96134627858923,52.86 MT,20.335669861659788,455.68922997081455,36.4 %,?,21.776518912535305
PLOT_1047,East ,Cotton,Silt,YES,9051.957895897038,46.591769247981944,741.87 MT,38.448390083550706,2438.1164380149085,59.8 %,Medium,567.0035175694028
PLOT_1048, West ,Rice,Loamy,No,4120.432979441848,13.897529539760779,306.38 MT,15.140275603793622,555.0664387505244,53.0%,Low,691.8273238674977
PLOT_1049,East,Soybeans,Clay,yes,43770.22717956362,16.190024599605287,1121.9 MT,15.53676383203726,993.2762009852054,79.9 %,nan,375.2758728508796
PLOT_1050,North,Soybeans,Loamy, N ,30149.737496147034,59.22228430089421,926.37 MT,18.536706035965565,1862.877078797085,47.5 %,?,391.9537695806144
PLOT_1051,South,Soybeans,Silt,No,79782.02395603582,49.47414097762413,2039.95mt,13.82498782550649,732.2133374100717,47.3 %,High,1153.9739076165458
PLOT_1052,NORTH,Soybeans,Clay,YES,62703.2359716736,69.51685058431222,2639.89 MT,17.370215189852082,474.68574899504995,46.4%,LOW,1071.6773752652539
PLOT_1053,South,Cotton,Clay, Y ,61856.93468263135,43.10477115703337,659.16 MT,13.405176412891027,1095.079600619337,42.5%,?,1021.2771215195195
PLOT_1054,NORTH,Maize,Loamy,Yes,99999.0,90.98876143191555,2585.05 MT,36.29607734353249,2073.436043424153,53.7 %,nan,496.1239850217411
PLOT_1055,North,Wheat,Sandy,no,71467.05423989239,112.99435275118883,122.77 MT,14.447007740371987,1280.7770277168356,88.2 %,High  ,31.232782234563736
PLOT_1056,North,Soybeans,Loamy,yes,28182.24843868554,42.35789859835846,379.42mt,33.91352184191542,1819.1890742928636,81.5 %,?,110.06336205002118
PLOT_1057,North,Rice,Unknown,no,16615.028841894604,29.123000992378575,287.68 MT,11.53324377322668,1654.1429687633074,79.1 %,High  ,384.95269633786035
PLOT_1058, West ,Soybeans,Loamy,YES,60687.81214497665,19.52257178176114,40.83 MT,40.352650480445284,399.99158455755594,82.8 %,nan,33.655351899877225
PLOT_1059,East ,Rice,Loamy,yes,32748.81591989835,82.03175507135155,73.0 MT,32.75712280088852,2574.21497085284,51.2%,High,35.322491569509765
PLOT_1060,NORTH,Rice,Loamy,yes,39961.121523952694,60.48199889257118,844.57 MT,10.217489554755577,443.2131998436224,88.2%,Medium,1101.174912446257
PLOT_1061,East ,Soybeans,Clay, Y ,51910.22757688684,28.50196464953612,1170.67 MT,34.44340800640685,2527.5561597090914,43.2 %,Low,851.7978250110791
PLOT_1062, West ,Cotton,Clay,yes,72998.32344707829,86.64209166148193,1257.15 MT,26.45062146451793,1587.1944013198959,55.2 %,High,381.1128482307609
PLOT_1063, West ,Rice,Loamy, N ,35850.66927899342,23.56039787566055,274.29 MT,34.93968545072383,2517.1078108963998,70.2%,High  ,172.1838244571295
PLOT_1064,West,Rice,Sandy,No,63532.083656671464,74.28758823099407,2013.19mt,26.71989788449883,608.1955986811297,41.2 %,High  ,621.2883257056664
PLOT_1065,South,Soybeans,Clay,No,24393.824136873965,70.89354770315808,61.17 MT,30.51279544433135,1453.4191681674047,78.8%,Low,21.335200612421882
PLOT_1066,South,Rice,Clay,No,57045.85611019463,96.77847514826041,4449.18 MT,35.1626129726413,731.3842066986319,58.2 %,Medium,1127.0202864719006
PLOT_1067,East,Rice,Clay, N ,4120.036001921302,11.888704992583344,735.15 MT,22.963457746811414,464.69347330049544,82.1 %,?,506.55591647590245
PLOT_1068,Southwest,Soybeans,Clay,no,70234.54822528824,115.9841164814163,584.45 MT,10.086660794254467,1739.440508890201,64.6 %,Low,491.76692195623934
PLOT_1069, West ,Soybeans,Clay, Y ,6308.8480765391505,92.87396576835243,1115.96 MT,37.198287870246034,817.5126971638058,45.9%,LOW,477.8534249844119
PLOT_1070,NORTH,Wheat,Loamy,yes,58169.2853619564,32.015749793595276,494.81 MT,22.188491603989203,1672.3182911469785,79.1 %,LOW,97.15407150950124
PLOT_1071,West,Cotton,Loamy, N ,7515.622383857575,27.925668576217458,811.21 MT,25.873367232530658,602.8200843852177,50.1%,nan,771.4118541533145
PLOT_1072,West,Cotton,Unknown,No,24234.673153944263,58.95752676797293,356.42 MT,10.248532548926999,1096.9695607235813,64.4 %,High,883.6092892595988
PLOT_1073,Southwest,Rice,?,YES,41787.38267029804,107.19566619307462,4172.85 MT,25.746944331203135,2108.673255619806,39.5 %,High  ,816.208596142124
PLOT_1074,East ,Cotton,Clay,Yes,35915.3400864661,110.3687491423884,516.98mt,41.567596850295345,1333.3659241449222,72.1%,Medium,179.04605959533225
PLOT_1075,Southwest,Rice,Loamy,yes,18579.544709676804,70.05701151742288,2361.52 MT,18.90456514620063,1762.4271835190068,75.0 %,nan,700.9255991221772
PLOT_1076,Southwest,Wheat,Sandy, N ,29369.93328990204,112.60135783584218,2056.36 MT,22.6533846477561,1806.7803666774785,57.7 %,High,689.8391137441208
PLOT_1077,Southwest,Soybeans,Clay, N ,59305.684124633495,5.680463648961322,1667.39 MT,31.990079886997652,2248.4488489714104,92.3 %,High,1044.0667837105377
PLOT_1078,South,Soybeans,Loamy, Y ,54863.53903605327,9.396828941449577,1561.42 MT,36.07339736075708,1081.076287414943,87.5%,nan,464.2662751751417
PLOT_1079, West ,Soybeans,Loamy, Y ,-999.0,118.97769920459284,1695.74mt,23.35653196819521,1896.4150158106645,77.5%,Medium ,455.2108432364295
PLOT_1080,East,Cotton,Sandy, N ,60796.002743539364,101.9164912357395,388.78mt,19.90940385284136,2513.635565853873,77.8%,High,747.9545645810499
PLOT_1081, West ,Wheat,Sandy,No,8031.486970974155,61.33825728129821,392.28 MT,40.01042559952215,1993.0475023052031,50.1%,Medium ,765.191094396923
PLOT_1082,East ,Cotton,Loamy,Yes,45262.405571583615,99.20126643474839,2062.41 MT,31.668638933493416,1452.2085726149253,74.4 %,LOW,571.1029943810615
PLOT_1083,North,Cotton,Loamy,yes,23764.76885120649,124.4549327154277,366.29 MT,13.808681743780514,1769.1142501068407,46.9 %,LOW,540.025344361549
PLOT_1084,Southwest,Wheat,Loamy, Y ,48664.44969454623,101.51119048516063,2408.09mt,12.205692100308756,2014.2865199669934,43.6 %,High,600.564989705891
PLOT_1085, West ,Wheat,Sandy,yes,23860.95809150854,110.29641672729025,4726.39mt,25.47359522529181,1727.620472811213,95.0 %,LOW,1035.3386799114246
PLOT_1086,East ,Wheat,Loamy,No,78856.80569156316,100.07582267375773,1067.83 MT,17.042882113512718,387.5205803521381,72.3 %,Medium,561.4827779858833
PLOT_1087,North,Wheat,Loamy,yes,27539.34196329242,26.0263865541927,4184.7mt,18.12751210804011,788.2403697962582,60.9 %,Medium ,1128.8191734842396
PLOT_1088,North,Soybeans,Sandy,YES,22389.008311261696,109.19676370571709,1390.66 MT,38.08614972249114,2173.5534887347985,52.3 %,Medium ,612.2444598616463
PLOT_1089,Southwest,Maize,Loamy, Y ,25163.362109566297,29.388602503026256,4545.34 MT,12.866112778121941,963.4639564530905,71.2 %,High,1139.8028214193564
PLOT_1090,East,Maize,Sandy,No,72131.93715170644,116.57641600551838,4517.56 MT,32.89165168732447,,38.0 %,LOW,1001.9058037148548
PLOT_1091,NORTH,Wheat,Loamy,No,52352.6309788702,62.33123726013449,1590.71 MT,18.676552108178818,1187.270484293822,40.7%,Low,444.4811172997575
PLOT_1092,South,Maize,Loamy,Yes,59531.99140397901,89.62209403887856,8263.65mt,34.3305030849324,1524.239738355372,37.0 %,High  ,1038.41508423649
PLOT_1093, West ,Maize,Loamy,Yes,73768.79876717064,67.15510598508044,664.92 MT,33.11716430283343,502.93992459365836,65.0%,nan,145.42499177832153
PLOT_1094,North,Wheat,Sandy,YES,73302.30884822056,16.748866177075254,3697.69 MT,10.236540846217377,757.7575123618465,71.0%,nan,1111.1809027814722
PLOT_1095, West ,Maize,Unknown,No,60159.88433998329,41.34028845258314,1684.69 MT,26.292333213491172,2503.6931679182776,38.7 %,Medium ,763.4975653732266
PLOT_1096,NORTH,Cotton,Unknown,no,19034.65659194054,127.96648174962576,21.32 MT,14.458223436097484,2352.8106202555564,78.3 %,High,79.45303699893876
PLOT_1097,South,Rice,Clay,No,68096.37237130041,125.08934395872717,3713.28 MT,37.71926497851766,1817.618999522863,48.8 %,High,778.4442175262117
PLOT_1098,NORTH,Rice,Sandy,Yes,19486.978598520844,45.06086220694341,7352.58 MT,37.89074825159701,1384.200344117909,76.1 %,Medium,-1.0
PLOT_1099,South,Wheat,Loamy,no,60460.30987148083,129.53710053065322,320.31 MT,23.387065839800258,1870.4629090142535,93.9 %,?,97.71377571833527
PLOT_1100,West,Soybeans,Loamy, Y ,56105.83305741045,110.69389943711245,3442.83 MT,24.220659790434578,1741.8731504613627,76.5%,High  ,672.3049360894023
PLOT_1101,South,Wheat,Unknown, Y ,61675.55261067394,81.36993742903184,5036.48 MT,19.705054060944867,1629.2425751103772,88.0 %,?,901.1363044648563
PLOT_1102,Southwest,Soybeans,Loamy,yes,44484.11173424999,10.015577532626185,2341.15 MT,32.93140156672099,483.1484116929691,91.9 %,Medium ,975.1564252389446
PLOT_1103,East,Rice,Loamy, N ,52543.18985094069,117.68085369229743,1764.26 MT,21.477163616846692,1773.8058739883904,64.2%,nan,505.3855464051431
PLOT_1104,NORTH,Wheat,Loamy,Yes,76452.32611300341,74.67865990803996,1283.94 MT,18.56935918472428,2080.070100285129,77.1 %,Medium,256.937372614368
PLOT_1105,North,Cotton,Loamy, N ,11682.733157240331,113.55951890034619,30.47mt,23.831393904144264,2586.683722952545,86.1 %,Medium,65.17560034527484
PLOT_1106,Southwest,Maize,Loamy,no,27472.39288340312,,1047.42 MT,12.927600588398679,374.9267433371968,56.4%,Medium,701.9754961602114
PLOT_1107,West,Soybeans,Clay,Yes,50463.13299547706,109.12577690013576,2064.49 MT,33.89130254861452,1992.8902699490225,50.7%,Medium ,551.6996182671188
PLOT_1108,East,Maize,Clay,YES,77268.11388999318,92.27173258936313,4045.77 MT,10.403084840697183,1636.525960855956,91.8 %,?,1139.2621082524074
PLOT_1109, West ,Maize,Unknown,No,11263.658022357688,41.42689233450608,383.87 MT,30.623521968659006,1326.6173961821526,78.6%,nan,86.8168156421681
PLOT_1110,Southwest,Wheat,Unknown,YES,5713.740836286568,47.02003221806498,2531.83 MT,15.851664856155917,637.0328927855844,48.2 %,Medium,827.1934819835168
PLOT_1111,NORTH,Maize,Loamy,no,8236.969483744928,43.55865157283579,161.07 MT,17.43692947886122,1270.4415844284715,61.9 %,nan,44.58497321226774
PLOT_1112,East ,Cotton,Loamy,Yes,7982.83217105111,7.505749941570587,515.64 MT,30.340223956481278,1147.3486617188046,82.8 %,LOW,218.14949940199313
PLOT_1113,East ,Maize,Clay,no,72994.00519108273,77.8211136518514,1169.0 MT,41.77419090505303,1031.36725020217,67.8%,High,552.4911149085584
PLOT_1114,North,Wheat,Clay,No,58815.60100297068,92.3542088057541,617.13mt,34.88695965032162,1994.4791524749673,74.0 %,High,554.0238447213989
PLOT_1115,South,Cotton,Loamy, Y ,55460.08383091715,111.73324919065044,1072.69 MT,17.226868231148543,1926.6324228895935,80.2 %,nan,827.555143376368
PLOT_1116,North,Rice,Sandy, Y ,43715.534339897524,22.520679172841295,1707.48 MT,15.632792161316281,1675.295204707051,72.3 %,Low,1093.6024463182916
PLOT_1117,East ,Maize,Clay,no,63428.398889883545,73.02289362210021,1256.66 MT,37.719451848565456,2461.9958299100877,67.4 %,Low,772.2531083141812
PLOT_1118, West ,Wheat,Clay, N ,15829.2474498809,6.001017584222858,2903.16 MT,24.213886333488137,1137.1723644069225,80.0 %,Medium ,1144.939090954038
PLOT_1119,West,Rice,Clay,Yes,33787.53042392124,16.886705963841187,1189.98 MT,14.385689690500975,898.554359847904,78.7 %,Medium ,1059.714533255427
PLOT_1120,West,Rice,Loamy,Yes,41240.32305809011,11.776468025749132,3887.32 MT,37.59076554630202,1825.782454471399,72.8 %,High,707.6322577039864
PLOT_1121,NORTH,Soybeans,?, Y ,12391.121823431195,95.68475425193587,2817.75 MT,36.114955293256365,797.3316371091566,56.6 %,LOW,1003.0434618388103
PLOT_1122,West,Cotton,Sandy,yes,35883.04190965129,15.132445484700394,1830.93 MT,41.48500364470924,1058.7736411627052,59.3 %,High  ,776.4544682335063
PLOT_1123,NORTH,Maize,Loamy,YES,28054.135223959147,94.55662269484876,397.76 MT,39.11179797480588,855.3554901684909,93.2 %,?,108.09102964461667
PLOT_1124,Southwest,Wheat,Unknown,yes,6704.24308030316,36.20308805132292,473.56 MT,37.25729083713733,,41.7 %,?,892.5691970625193
PLOT_1125,NORTH,Soybeans,Clay,No,14391.890607421878,114.71412008711744,123.03mt,11.6823807299521,2211.872168680265,51.1 %,Medium ,127.46650290180526
PLOT_1126,Southwest,Cotton,Unknown,YES,62066.79856072785,106.64374854547677,482.48 MT,13.341291823939777,922.7162215737376,64.5 %,LOW,718.9880949751092
PLOT_1127,NORTH,Soybeans,Sandy,YES,5370.881122352979,124.72877718440957,3563.24mt,28.20746221773193,1414.3118825217966,85.2 %,Medium ,847.6286439420012
PLOT_1128,East ,Cotton,Clay,no,75003.25073132344,115.47025193225399,123.96 MT,27.007335881018268,447.4593648222019,44.8%,High  ,93.83521572986346
PLOT_1129,East ,Cotton,Loamy, Y ,10568.272065990044,121.6661773895434,660.92mt,24.654822863665135,1923.513799068447,51.6%,?,288.49166490294016
PLOT_1130,South,Maize,Loamy,yes,64742.09515946282,112.34279956416347,10054.26 MT,22.697258413266695,1093.7622551891543,38.9 %,nan,1100.071595230055
PLOT_1131,Southwest,Cotton,Clay,yes,72294.85711170378,91.67273757685692,1977.59 MT,23.798735515658525,2025.6576376157225,77.4%,Medium ,745.3326732959822
PLOT_1132,East,Soybeans,Sandy, Y ,75526.30444863398,26.282394015679497,1488.17 MT,28.217533892313448,1277.9068860526986,49.3 %,Medium,306.8489322904799
PLOT_1133,Southwest,Cotton,Loamy,yes,69928.25378569392,38.96343985676162,477.02 MT,10.066448563202599,790.4501144126555,58.3 %,nan,833.4555288103878
PLOT_1134,NORTH,Maize,Loamy, Y ,25853.802996333685,31.590870766284137,4498.38 MT,18.34268077225127,1504.6439351345807,61.6%,High  ,722.1800576546023
PLOT_1135,NORTH,Maize,Unknown,no,29314.621981724253,80.4482234572757,2398.69 MT,26.584951062038755,643.6352591842395,88.5 %,High  ,609.3672044027688
PLOT_1136,East,Soybeans,Silt, N ,36417.47309436578,67.95249224670017,3280.29 MT,33.110915157556676,1341.2131097142383,59.7 %,Medium ,1171.781565360879
PLOT_1137,North,Rice,Clay,YES,14586.548394939662,113.38499964480296,1257.45 MT,15.573014156652683,1063.9373241960948,43.7 %,High,824.892726227898
PLOT_1138,NORTH,Rice,Loamy,no,5692.706585109014,124.08410831238446,846.73 MT,27.500197561197854,2401.909064449175,66.5 %,Medium ,459.89771495647653
PLOT_1139,South,Cotton,Loamy,Yes,70053.24268535864,55.60748620226804,1899.04mt,32.862709884345016,487.0896238716199,92.8 %,High,963.0870170110886
PLOT_1140,West,Wheat,Loamy,No,46113.78243199468,68.29381916010155,3007.65 MT,24.22808505324495,1911.5391817379195,71.5 %,High  ,1063.2312021116074
PLOT_1141,West,Cotton,?, N ,50262.94360554444,126.4395446005174,69.67 MT,10.866596277441634,761.1901234717308,94.0%,LOW,163.38636302744524
PLOT_1142, West ,Soybeans,Loamy,Yes,74451.12408615244,39.52986770289294,1252.59mt,24.376581070900375,1067.8514172475398,85.5 %,High  ,-1.0
PLOT_1143, West ,Soybeans,Clay,YES,54549.13353663479,104.0488469198517,1279.54 MT,19.4862364078129,1284.9066418896484,37.2 %,?,271.2290058164189
PLOT_1144,West,Soybeans,Loamy,yes,56504.86632982582,33.15498779190578,1103.35 MT,39.748787446442506,2393.033951093692,74.5%,nan,834.0859941230503
PLOT_1145,West,Soybeans,Clay, Y ,63809.617281192404,90.182514428159,2081.52 MT,13.987628341706476,895.8010986661066,52.2 %,nan,729.6018727381407
PLOT_1146,East ,Soybeans,Sandy,YES,12842.482189162687,36.70195345482052,1840.46 MT,30.87923057623143,555.444805725508,68.6 %,Low,748.505004167827
PLOT_1147,South,Maize,Unknown,no,31372.323644248158,115.46667360392335,2766.83 MT,11.687032522704037,1067.0516089786781,51.8 %,Low,1129.8163601320587
PLOT_1148,East,Rice,Loamy,No,-999.0,75.1847429670846,2732.42 MT,24.277454010006288,585.52093370495,55.9 %,High  ,934.4551663766575
PLOT_1149, West ,Soybeans,Loamy,no,74142.68593564609,28.24170510929807,397.96 MT,27.72734359104258,639.3420934112431,90.4 %,?,166.60525554646307
PLOT_1150,East ,Wheat,Loamy, N ,71189.72251957405,33.04614696231076,1552.14 MT,19.534557802139695,1641.16384544381,47.4 %,Low,426.7958926738395
PLOT_1151,East ,Wheat,?, N ,38358.72678576191,66.73114946351254,1046.48 MT,24.562420336652302,487.02934947385995,87.4 %,nan,530.9414707182467
PLOT_1152,East,Wheat,Unknown,No,69146.66447259723,125.20025319685986,1009.83 MT,15.233721424965996,419.59448313552355,36.8 %,Medium ,484.2144826659118
PLOT_1153,East ,Wheat,Clay,Yes,7678.087027878186,101.20527048545681,3085.0 MT,19.731963182977157,1957.43172830862,40.5 %,LOW,808.1307018568268
PLOT_1154,Southwest,Maize,Sandy,Yes,15287.324243540927,66.03870535323064,7904.27 MT,29.875402397126496,1163.7059633923502,86.3 %,LOW,1071.8933273590267
PLOT_1155,South,Wheat,Sandy, N ,35461.545084788115,47.214893070277135,892.6 MT,19.657601787556963,632.0945357762148,72.8 %,?,377.6709842745038
PLOT_1156,West,Soybeans,Loamy, N ,40737.79706784161,73.65856166855534,1060.35mt,38.7917785090839,920.6287344343435,79.8%,High  ,668.974406659105
PLOT_1157,NORTH,Cotton,?,yes,24026.54366758512,98.54510417857746,2922.39 MT,30.109022644511672,1794.694641542898,47.6%,Low,950.450164967599
PLOT_1158,East,Wheat,Clay, Y ,31092.226984431847,,2404.36 MT,24.036768589951503,969.9572760669151,67.2 %,Medium ,508.218399731739
PLOT_1159,West,Maize,Clay,yes,16370.983677928027,45.57609976211808,684.32 MT,11.240221937733839,1462.6725315209178,79.2%,LOW,214.21998215316557
PLOT_1160,West,Maize,Clay,yes,41174.18641040895,95.14490852673465,3685.76 MT,25.98554672654948,623.8144401350127,72.6%,LOW,577.8168938375417
PLOT_1161,North,Wheat,Loamy,Yes,64332.090257957454,87.22359750452327,176.83 MT,34.472839748002855,1673.2106846122556,63.3%,Medium,80.43868708048873
PLOT_1162,Southwest,Cotton,Loamy,No,54263.389918259236,124.88903649953673,1282.15 MT,18.497843136397236,1061.174788647344,92.6 %,High  ,1131.724392992698
PLOT_1163,East,Wheat,Sandy,Yes,12192.210799781136,121.38628631350186,139.51 MT,35.81675422876056,1760.678977689612,75.6 %,Medium,103.66312815604306
PLOT_1164,East ,Maize,Loamy, Y ,41056.20185815042,103.67241570044713,2583.61 MT,18.057816513628207,2168.888485184051,89.5 %,nan,534.5712075719351
PLOT_1165,NORTH,Rice,Sandy,no,57021.12509125909,95.42433610686605,2971.7 MT,36.359884414425615,1726.204443627483,78.8 %,LOW,642.9092943899035
PLOT_1166,East,Soybeans,Loamy, N ,44272.04253809953,39.25519871303448,1885.33 MT,12.728586931573677,1015.4320158387965,79.1 %,?,1182.5850412604332
PLOT_1167,East ,Maize,Clay, N ,33767.34533670172,110.74565701231667,704.47 MT,37.71787868380895,925.4233284836758,39.8 %,High,211.73586101679
PLOT_1168,West,Wheat,Loamy, Y ,51265.49601757474,58.438212964170766,609.35 MT,25.973966429866575,1086.6971571502581,56.6%,High,150.6013495556449
PLOT_1169,NORTH,Soybeans,Clay,yes,77616.53856282095,39.030067813255584,93.11 MT,19.489202867848384,720.3961547821359,86.5 %,Medium ,25.31678426911414
PLOT_1170,East ,Wheat,Sandy,No,11213.001142221929,53.02009474418281,491.96 MT,18.48362401328476,757.6366644125452,49.0 %,LOW,199.35215269012323
