Plot_ID,Region,Crop_Type,Soil_Type,Fertilizer_Used,Irrigation_Water_Liters,Pesticide_Use_Kg,Crop_Yield_MT,Seasonal_Temp_C,Rainfall_mm,Humidity_Pct,Pest_Infestation_Level,Farm_Size_Acres
PLOT_1051,West,Maize,Clay,Yes,61050.845085405774,92.44098380032149,4378.73,26.338253079312114,1761.4901039540255,40.481194563413354,Low,474.36383446494176
PLOT_1052,West,Soybeans,Loamy,Yes,41133.97436672684,56.50221736895705,1824.85,13.838494135391034,2038.097968862395,80.39879296114393,Medium,764.7635763170921
PLOT_1053,Central,Soybeans,Sandy,Yes,49844.88231000524,22.29969824601557,2335.86,19.98604942886466,692.1092767051066,69.94610461329776,Low,849.0706535866825
PLOT_1054,East,Maize,Silty,Yes,28744.16607144487,88.22065503317091,87.08,35.67667297771624,1381.2280878220447,46.19540581239005,High,20.17047453561627
PLOT_1055,North,Rice,Sandy,No,78753.39478014683,70.58403833570279,764.11,37.56537747505656,1140.243621534757,46.29393198614274,Medium,212.83941016543048
PLOT_1056,West,Wheat,Sandy,No,54718.688391830095,84.92185006784693,1582.38,14.393601046898247,560.9971840782871,46.05491909436046,Medium,859.9595700016677
PLOT_1057,South,Cotton,Clay,Yes,7332.360789743872,47.24984762856125,1387.0,40.47637607675919,1443.7935917335792,38.42014325311604,High,804.6667150901746
PLOT_1058,West,Wheat,Loamy,Yes,28823.264836848666,118.35832216747949,3235.42,20.5223237711555,2421.6642132709294,70.26790696230108,Low,1159.7662935774824
PLOT_1059,South,Maize,Clay,Yes,51371.89696568837,78.42123357194711,3952.96,31.19403963938304,440.1330178640626,85.42089065531049,Low,916.8297814471779
PLOT_1060,South,Soybeans,Loamy,No,8281.329112742224,15.675310536359229,2192.49,34.0584046706138,1005.7870553610362,36.04989283924331,Medium,1141.6656586616357
PLOT_1061,West,Soybeans,Sandy,No,5815.198540254851,61.22549883805358,879.12,35.98227950841227,816.9671064628328,37.940278698276416,High,847.5104943187463
PLOT_1062,Central,Cotton,Sandy,Yes,38201.842204112996,99.54450684295429,814.78,40.26399047122976,885.8299707478167,69.36621660121675,Low,368.19186723774015
PLOT_1063,South,Soybeans,Clay,No,29284.45365664292,104.26682021653404,205.35,20.013425536922323,,84.16974112316313,Medium,139.85743286726492
PLOT_1064,South,Soybeans,Clay,Yes,37310.69421052061,66.82463159546984,2813.67,37.47220654564974,1403.1553720271527,54.60433343411802,Medium,941.4612780637486
PLOT_1065,West,Cotton,Sandy,Yes,23964.691550880394,116.84344635391264,448.94,14.213980909958625,1399.1736791145922,55.97686392846333,Low,778.3168274489603
PLOT_1066,South,Cotton,Clay,Yes,16518.54876766655,38.458554649287194,151.42,32.56130900331497,2061.2951955243852,70.78078984980655,Medium,72.10042468605603
PLOT_1067,South,Maize,Loamy,Yes,56374.89513050566,56.324837154783324,2698.28,33.74328734444755,697.607459011083,51.45277334744882,Low,441.65980209265933
PLOT_1068,West,Soybeans,Sandy,Yes,43107.404836352835,117.32461382112126,3409.25,31.687143718442254,1446.3470467251143,36.596501964661044,High,1148.8077813488792
PLOT_1069,West,Soybeans,Sandy,No,19211.72005495188,117.03208955894736,1264.68,18.074071556324895,1317.4667317723843,79.11371108609576,Medium,607.9753576665885
PLOT_1070,North,Maize,Clay,No,28288.796395759873,90.71409610308511,1760.07,37.93738070448651,1693.0490537299763,72.53899477648719,Low,527.78402618335
PLOT_1071,Central,Rice,Silty,Yes,48977.40098241277,112.37256839027752,249.6,15.40347082785264,2599.004832313487,69.84535994333955,Low,557.3740321137634
PLOT_1072,Central,Rice,Loamy,Yes,9489.430468708317,16.09665836952908,166.82,11.716313328666587,2081.260011684606,79.50104773950939,High,262.52602794611903
PLOT_1073,South,Rice,Loamy,Yes,15206.428704229646,113.12437202597204,3684.56,32.95887969958119,1245.1978317892112,75.51385025372225,Low,451.91799747478234
PLOT_1074,Central,Maize,Clay,Yes,9566.665912161649,45.07748831877834,1444.09,25.215222887447478,2211.994367616606,47.35291929069927,High,453.2287083448043
PLOT_1075,South,Soybeans,Loamy,Yes,65736.11728627305,27.29143905352704,241.13,37.17113663867764,734.0938174530804,56.14886281660107,Low,77.0406989221548
PLOT_1076,North,Maize,Sandy,Yes,61183.101724112705,34.921229542755796,3165.22,22.268708513864286,418.5432941951603,42.5666085007175,Low,924.5676397937332
PLOT_1077,West,Maize,Loamy,No,61251.78282282354,57.24606350173588,1699.84,15.38491483224681,810.0088380446143,42.79142080507286,Medium,508.5577518060966
PLOT_1078,West,Rice,Silty,Yes,58440.72610417813,36.399000575558404,7415.36,36.76615015903583,1115.9260012570844,75.57174478139235,Low,989.2831658774616
PLOT_1079,West,Wheat,Silty,Yes,54873.29219891006,45.07094825206238,4553.47,27.565108212482293,1498.8067042840098,86.5160064189499,Low,1022.662381327076
PLOT_1080,Central,Soybeans,Loamy,Yes,40251.3855687413,21.872310758955262,704.27,16.054265356491356,1734.0405662176995,92.76395503166833,High,266.2129548179098
PLOT_1081,North,Rice,Clay,Yes,52813.14042654074,42.022095694874814,2517.84,33.052287954766264,2398.862863732449,72.70082705296667,Medium,793.9638763716024
PLOT_1082,Central,Wheat,Silty,Yes,6915.478163886073,76.53547681775015,1994.01,26.355636431664017,1497.1715214885298,46.04607940165742,Medium,574.6539379331333
PLOT_1083,Central,Wheat,Silty,Yes,51231.29612191563,60.23171351138299,3830.55,29.338015431690234,1477.8702004078912,41.33902072693584,Medium,1057.9857344369598
PLOT_1084,North,Cotton,Sandy,No,63118.70562080266,48.3398451544889,220.71,24.74874682261062,463.0467721017098,83.77105829220547,Medium,270.6527048240981
PLOT_1085,North,Soybeans,Sandy,Yes,42027.23538921365,98.30651610713925,1335.92,36.518687482176205,428.55099347650355,69.72538858159996,Low,818.2086423674024
PLOT_1086,North,Wheat,Loamy,No,31171.012960470005,116.68874642416473,737.92,36.546006901857595,1590.1099143118372,72.0971012608232,Low,735.1862648694762
PLOT_1087,North,Rice,Silty,No,25084.431844874412,99.59865286279963,1723.89,32.70044229838036,1335.901879808775,81.88772532528256,Low,364.93225092262185
PLOT_1088,West,Cotton,Clay,Yes,52852.955812318265,46.500087764709896,76.98,13.372844076686793,,77.1966336639471,Medium,176.87207082663954
PLOT_1089,East,Soybeans,Loamy,No,56652.89109587306,98.05527097969421,1587.9,36.8433235809302,711.5290656016516,85.0674951713658,Low,787.1931161655727
PLOT_1090,East,Maize,Silty,Yes,70193.53758955323,23.997522809256402,3459.88,31.472415377053114,406.1862397633616,38.372834327592706,Low,890.2379878868119
PLOT_1091,North,Rice,Sandy,No,30017.390267035295,21.289748511411364,1231.99,32.304773312137584,1360.3372278427832,79.85123820479029,Medium,389.01840235956973
PLOT_1092,East,Wheat,Loamy,Yes,62502.695361304504,48.203379629519866,3834.07,21.615450892923892,884.3267526925794,86.05116543932573,Medium,779.1266357664418
PLOT_1093,East,Wheat,Silty,No,46663.042638389685,105.96279613050713,202.63,38.13694579702421,461.63234001238425,52.16810254749886,Low,483.2301255196314
PLOT_1094,North,Rice,Loamy,No,71095.57329153402,35.79353090528773,3608.81,33.211891207515436,1980.346145407165,73.42683643959518,Medium,860.150156689902
PLOT_1095,East,Wheat,Clay,No,44113.720230467174,12.90667611233495,354.23,13.602894928934223,601.0842499038068,53.84972383021832,High,251.07010074945293
PLOT_1096,Central,Cotton,Silty,No,43339.86695824551,21.463691900794387,1198.57,23.048897100997205,1718.7188750174862,92.47826398894725,High,1069.9047781238667
PLOT_1097,South,Soybeans,Clay,Yes,47918.65818950909,112.34312106619753,689.53,38.36417158272454,982.3619378755006,37.00541434613022,High,355.580371811712
PLOT_1098,South,Cotton,Clay,Yes,60947.966990825014,84.22291059341096,192.37,11.510294454316128,740.3661132987995,69.7875706299773,High,450.8263954910412
PLOT_1099,North,Wheat,Loamy,Yes,77316.47639096303,36.65014542124708,100.07,40.765331828545584,1204.4409265684644,44.9902128229709,Medium,83.83896321521449
PLOT_1100,West,Maize,Loamy,Yes,9590.814920398188,74.41197816602266,736.07,31.73320218622601,2153.2529965016456,77.73321231062951,Medium,147.14197160071254
PLOT_1101,North,Soybeans,Loamy,Yes,8061.029781717304,70.9474528031688,2566.3,30.20403128458805,,45.55341700511973,Medium,626.2963547141088
PLOT_1102,West,Soybeans,Silty,Yes,75253.82564295773,86.92949730508266,1256.86,18.657896207615725,2039.2317107248753,49.12299571390145,Low,332.0973219226462
PLOT_1103,South,Rice,Loamy,No,44270.54753938366,34.14844430270204,1101.27,17.961337239653666,632.3441677980891,64.66224866274548,High,1005.0440675045004
PLOT_1104,North,Rice,Clay,Yes,50732.629107087145,113.05037339929972,165.33,40.14586302363506,2088.735694246428,89.89009699981268,Low,32.411665556120305
PLOT_1105,Central,Maize,Loamy,No,40664.19372119939,43.671070260001606,1566.71,19.544718535491928,883.0999810399594,47.702862328878254,High,464.2264476762444
PLOT_1106,East,Soybeans,Clay,Yes,11117.96639816806,91.76645674702961,1248.93,34.81616949500798,1874.1345422499637,43.654401267086214,Low,414.7544729213748
PLOT_1107,West,Maize,Clay,No,62374.79275981866,7.015580796526861,134.63,22.579897542626533,1623.0084983922418,80.53860991124183,High,37.90324263735722
PLOT_1108,East,Rice,Clay,No,60789.0730267326,51.58214123676841,74.37,14.456130265110527,2440.5756137262965,65.03717194003586,Low,162.3765528156046
PLOT_1109,East,Rice,Loamy,Yes,27689.452433453713,48.963727244851036,665.04,10.342889526251486,1221.4756654444566,89.70710674290629,Medium,505.1665697785828
PLOT_1110,North,Soybeans,Sandy,Yes,27274.18263735843,72.93555357287681,918.02,27.416234784488026,498.87167487749105,43.79687342959053,High,599.0445325702243
PLOT_1111,East,Cotton,Clay,No,67675.94494881941,14.092032722149563,437.97,41.224922193565845,393.099842490319,73.75567358138235,Low,494.08335049701986
PLOT_1112,Central,Wheat,Silty,Yes,9499.151588340823,103.76642171576354,1472.33,21.812358201894543,2210.431762188695,48.972748769108904,High,644.1611489183312
PLOT_1113,East,Rice,Loamy,Yes,70963.991275099,32.22260022094606,2824.86,21.430154687777435,1530.6551847382223,44.40562571909836,High,720.2310347632326
PLOT_1114,North,Rice,Clay,Yes,23506.288432089495,89.62972686025128,83.94,21.010931771182147,2094.2991166286356,76.00576490943624,Medium,26.75972803648522
PLOT_1115,Central,Cotton,Sandy,Yes,49066.84082941754,105.40151540551165,1370.98,26.65740279375547,877.457600025908,70.62107719452399,Low,564.952763952402
PLOT_1116,South,Cotton,Clay,Yes,75135.5576041351,75.23461953018914,3616.52,24.101276269577394,1126.438427404776,80.28964750173986,Low,1156.7466004517921
PLOT_1117,East,Maize,Loamy,Yes,55537.31011678513,97.61040084024819,1939.3,38.15726805526447,417.7337124754676,53.567754586770945,Medium,630.0532519535152
PLOT_1118,North,Maize,Clay,Yes,35496.66574749478,87.73253902687568,2276.07,26.17666533515169,2513.3577302917524,61.878299382931395,Medium,817.8875869388595
PLOT_1119,South,Wheat,Loamy,Yes,56404.59987681155,49.441224644000954,1707.07,26.2482508220342,1852.7027900768303,59.32830057982511,Medium,384.55867163150657
PLOT_1120,South,Wheat,Loamy,No,30142.452360044135,106.10731737919566,1403.7,14.427891031057811,2449.711447458439,94.04536783799085,Medium,932.1797831110237
PLOT_1121,West,Soybeans,Sandy,Yes,25071.639642538146,41.837671235691,1149.56,41.44766530913235,947.3669167154127,52.534937404363276,Medium,930.9119560231964
PLOT_1122,Central,Maize,Clay,No,79747.92912303566,76.40161471893964,3365.14,17.99913250780255,1725.7931252577368,52.689034300806014,Low,632.7358164701546
PLOT_1123,East,Rice,Clay,Yes,61060.05756966387,98.17471739269244,1366.01,12.347650158707285,1876.624928658435,56.272892529716444,Medium,1171.576380585868
PLOT_1124,North,Maize,Loamy,Yes,52998.71828101814,52.369488726563446,1463.32,31.22067996720668,1064.486825579574,68.87564487741929,Low,163.77700449374424
PLOT_1125,West,Rice,Loamy,Yes,31002.012884668227,42.84595095217813,154.49,29.051723845019925,2258.2457787851677,50.139364655824714,Medium,35.082982894153474
PLOT_1126,Central,Cotton,Clay,Yes,7736.22301578366,62.41825127160284,776.29,23.284660927767863,2481.1132915255575,89.91739642275644,Medium,927.6374809321587
PLOT_1127,West,Maize,Silty,Yes,6360.322578671827,107.2454367936442,3874.82,23.510151484181698,2340.9240148160097,50.94113389197581,Low,971.4793117773859
PLOT_1128,Central,Cotton,Clay,Yes,46117.77541410871,121.24022039320809,471.83,35.1220454734858,2012.9006958635882,88.74894389361168,Low,157.44556650788286
PLOT_1129,Central,Wheat,Sandy,Yes,61914.48679896788,73.13542660748627,1189.53,16.26280448318877,974.2955293811466,41.20850381879508,Medium,329.7156570559482
PLOT_1130,East,Wheat,Clay,Yes,44840.81847373299,87.68327566545648,32.88,36.24810620623647,983.6360947376714,74.39376214397913,High,35.79955058945526
PLOT_1131,Central,Soybeans,Loamy,Yes,67899.66546737272,117.90920277986427,827.74,30.75990764464058,2517.5607210035855,89.41913110629463,Low,362.57070377496916
PLOT_1132,West,Maize,Loamy,Yes,6540.416515084844,17.318356426617797,3150.67,23.40703276094478,373.14011585530704,45.12496630389377,Low,931.1731205936258
PLOT_1133,Central,Cotton,Clay,Yes,31873.15780837145,34.009822233270626,916.52,24.656915730683796,1961.1124397948251,93.0996176059553,High,628.783225339406
PLOT_1134,East,Rice,Clay,No,22017.349729237532,93.6125007814478,757.91,18.212710629955065,1939.0538657493398,62.173001624930706,Low,427.4932779044214
PLOT_1135,East,Wheat,Clay,Yes,37992.74557994127,107.96805773903746,925.93,34.067658646303194,1751.0514671370443,91.74290650646147,Medium,455.5110644640014
PLOT_1136,West,Wheat,Clay,Yes,9500.605882753309,112.12862854132224,21.07,26.411991753768568,2577.744903695448,75.60920261780282,Low,16.60404647282976
PLOT_1137,South,Rice,Clay,No,76514.00475940152,56.88839710686658,1068.11,20.267345367994995,1051.7287304683819,53.09521219241309,Low,370.2636251648045
PLOT_1138,South,Cotton,Loamy,Yes,20967.41048127143,16.167487786483356,2325.52,29.073603704350408,1114.9366935348085,46.29815149502639,Low,781.0536088409476
PLOT_1139,Central,Cotton,Silty,Yes,74095.39093675245,59.72268466245249,1989.28,41.86350246564234,527.61365662975,53.22410277350596,Medium,1169.4204159223832
PLOT_1140,North,Maize,Sandy,No,36367.879782787815,33.84182377588172,4198.04,23.928392949009723,1346.2958072234092,40.5810445557605,Medium,1018.7670799759209
PLOT_1141,Central,Maize,Sandy,Yes,78899.83412739658,41.39955687457802,142.08,39.462124824915826,937.3591840284082,43.63207798059979,Medium,42.96003310495202
PLOT_1142,West,Soybeans,Sandy,Yes,46108.437142976014,101.53344460468823,3753.19,21.040538877586116,1122.6200798996995,41.27962642078887,Medium,1079.7943165396846
PLOT_1143,West,Wheat,Clay,Yes,74743.29767736136,14.44088575323586,2958.27,11.751446621599548,2227.786528075162,60.37661262449346,Low,943.0901197588718
PLOT_1144,West,Maize,Silty,Yes,4406.523140760936,108.44765218508776,2255.15,16.535747403789724,2454.840155436865,82.73470257545519,Low,939.7457064316118
PLOT_1145,West,Cotton,Sandy,Yes,60866.14926974841,58.458635728021136,963.18,23.398244586485895,767.8994120116677,43.48301325298041,Medium,557.7249744192322
PLOT_1146,West,Rice,Silty,Yes,72631.84963579118,79.50799138757438,1258.69,17.02831771502621,1188.145095995298,42.81922599034015,Medium,486.63627215108585
PLOT_1147,East,Cotton,Clay,Yes,14618.76309040051,16.206528904459873,99.24,10.007265222984177,2439.418764759637,73.60573697103985,Low,373.95513866733324
PLOT_1148,South,Wheat,Loamy,Yes,11305.564731643513,47.16988479465996,38.48,39.28004920792087,489.0690365507509,46.83097891808398,High,92.84840786092344
PLOT_1149,West,Cotton,Sandy,No,36267.51814613263,16.212614876855724,316.65,37.00414115938973,557.8111882506016,40.8566022865395,Low,285.45890574003346
PLOT_1150,North,Soybeans,Silty,No,74959.59686610306,125.1929653601387,666.5,33.75335140758231,716.2797257140161,45.01091469233466,Medium,307.2253074489592
PLOT_1151,North,Wheat,Loamy,Yes,45221.37857447335,105.9077061657813,3779.33,15.370067060672916,1689.2288767854682,90.42388375260657,Low,588.6313276065889
PLOT_1152,North,Rice,Sandy,Yes,44086.691242851644,62.45409429455753,756.01,13.851634438719554,688.5626097634943,84.28827516657145,Medium,900.7216218170823
PLOT_1153,North,Soybeans,Clay,Yes,14725.584990748463,32.95031854045889,398.25,12.16335198311626,2528.17185826415,56.24387374130565,Medium,576.4646466515667
PLOT_1154,East,Wheat,Clay,Yes,4060.002843084628,121.68188815623152,181.14,33.168934040733475,1355.1076863316707,74.34924603964356,Medium,83.54567259488532
PLOT_1155,North,Rice,Loamy,Yes,65570.64689665506,48.07457446587147,9161.45,39.721854742012326,1478.4154107878744,67.23654042008229,Low,1149.9809141710216
PLOT_1156,West,Soybeans,Sandy,Yes,10655.666786954105,25.123053960921844,2388.86,23.777146269217184,,75.62745580895384,High,1132.128318126523
PLOT_1157,Central,Soybeans,Sandy,No,52172.586223884624,75.39554855674436,1676.27,13.812501503873541,1409.6605679781503,75.96026914776556,Low,945.449608630864
PLOT_1158,North,Wheat,Clay,Yes,73510.85054315455,122.97176504310201,4136.46,26.39657026342741,1839.3056734332758,72.72404090359957,High,1189.7235633536013
PLOT_1159,East,Maize,Clay,Yes,19857.545400040755,5.478786312540322,3100.12,21.162621038676164,2040.1485581465963,50.96608211223852,Low,660.2115643683115
PLOT_1160,East,Soybeans,Clay,Yes,54560.73555400522,34.76560540674984,4010.81,21.994397579199926,2046.2031860973043,37.340385245769085,Medium,1155.8804950500491
PLOT_1161,North,Soybeans,Clay,Yes,9981.09182977072,122.30595505130096,443.86,29.882579972982633,1650.2550035616987,62.33400691940653,Low,104.59197313084967
PLOT_1162,Central,Rice,Silty,No,49885.390931658585,26.385745857145256,999.48,32.99897962439047,2384.809493736179,88.45843308144222,Medium,448.331686689725
PLOT_1163,North,Cotton,Clay,Yes,16458.810792443408,19.15543145497748,100.92,13.539315163941147,2189.1676564387462,69.16983551111456,Medium,282.07680258801753
PLOT_1164,East,Wheat,Clay,No,59932.47059915353,76.27340197497556,634.42,11.138887385807244,2053.358258071907,84.94346250211447,Low,247.06220469911
PLOT_1165,South,Wheat,Clay,Yes,26893.578404337022,112.73047791185374,98.21,41.818569685942876,475.1124237810364,94.49746057767369,Medium,181.85149443782115
PLOT_1166,West,Maize,Silty,Yes,39217.71666915312,64.63872721174076,1929.45,17.44730716529766,365.47541499421095,44.81697224829658,Medium,752.560165255706
PLOT_1167,East,Maize,Clay,Yes,49556.72119409925,129.3205320855656,3864.91,11.72257679707069,828.0063736898142,76.50665834851894,Low,940.8663990605565
PLOT_1168,North,Wheat,Loamy,Yes,17016.77921063421,89.8964624422491,2484.37,16.07601053106944,1842.9280863052677,75.45761442200148,High,700.2836033131274
PLOT_1169,West,Maize,Loamy,Yes,60364.47421493919,14.259363401305967,582.33,11.246651083150855,1275.194349985728,93.7973268414967,High,189.15081086202846
PLOT_1170,North,Rice,Sandy,No,27000.665888397907,129.10401646024692,2197.2,22.537948627749493,1255.4140834234513,94.13604403716802,High,976.181667371163
PLOT_1171,North,Wheat,Loamy,Yes,54340.261353369264,55.98677959752381,539.44,35.676857102442376,2340.3204985166312,76.20071670344777,High,768.6063279890183
PLOT_1172,South,Maize,Clay,Yes,16029.511853152397,40.92531673068532,1414.75,20.91982239224706,2365.016408296637,49.616887518931655,Medium,474.9763617604897
